geneSymbol	pagerank_score
FGF1	0.00017733162961612272
NT5E	0.00017705711647839954
GSK3B	0.00017685009850889713
MMP13	0.00017680240509402437
ACP5	0.0001764795646077405
IL20RB	0.00017565968203213023
CARD11	0.00017558597842070317
SERPINB7	0.0001754922636044139
DCT	0.00017539245910038896
RAC2	0.0001747784422293686
FLT1	0.00017470769568685157
ITGB1	0.00017464692608250263
TREM1	0.00017458744445739957
SIGLEC1	0.00017440587383128704
HIF1A	0.0001740347425563333
IL27	0.00017363495463010664
RNASEL	0.00017361771619292556
ITIH4	0.00017333611276274284
CD1E	0.00017311815693207965
CCL4L1	0.00017285304532350297
CD81	0.00017281447581740113
SAA1	0.00017276358797467447
IGFBP1	0.0001726650383225014
EPCAM	0.0001725610417712989
IGFBP3	0.00017252765920035105
SOD2	0.00017199144700085978
IFIT2	0.00017195212150355105
MMP8	0.00017187099871590944
HBEGF	0.00017162247333806033
IFIT1	0.00017157592511753898
B3GAT1	0.0001714396576635565
FOXO3	0.00017122767405450016
IL26	0.0001712194648765839
DNASE1	0.00017118030537725473
MCL1	0.0001710431005640436
IFIT3	0.00017057024509984503
LOX	0.0001702249695132972
NRP1	0.00016979484971453107
IL36B	0.00016969330859894715
CD47	0.00016968129825576205
CD24	0.00016936876903892386
PDGFB	0.000169298346041818
CD3D	0.00016928594452125125
IL36RN	0.0001692473811902943
IGF1R	0.0001691264224267332
CNTFR	0.00016906612142422248
ALOX5	0.00016897518259150753
SELPLG	0.00016868288067938076
MMP7	0.0001683466954951153
ZBTB16	0.0001681032058334201
HDAC1	0.00016788453009243626
NFATC2	0.00016787047869697014
ABL1	0.0001675786056240015
ACKR1	0.00016724030328012777
BCL3	0.00016705997046116995
MIF	0.00016703663263954006
CTSG	0.0001669429791528294
CEBPA	0.0001668654612974432
IRAK3	0.00016684442231683832
ITGA2	0.00016675722885449556
C3AR1	0.00016664099471491538
IL17B	0.00016658558052680392
FYN	0.00016657009445371186
BST2	0.00016655802994089598
CCL26	0.00016601845615075138
CLEC4A	0.0001660118761001432
ID2	0.00016584267752151188
PTH	0.00016574140436804858
IL31	0.00016568631314376313
KIR2DL3	0.00016494911655937983
THPO	0.00016491013343259474
MME	0.00016487736834729493
PTGER4	0.00016484288251338873
CLEC4C	0.00016473468248216351
PTPN6	0.00016451286105683582
C4A	0.0001644592995074505
BTLA	0.00016436224139891885
S100A9	0.00016430236688317975
IFNLR1	0.00016404524631807242
RUNX2	0.00016398688194540277
GHR	0.00016381186629441948
CD226	0.000163787299396348
BIRC3	0.0001636420320208198
CD9	0.00016349464679175238
PMEL	0.00016319994919062968
TGFB3	0.00016303324731111176
SERPINB1	0.00016298671714574286
HAND2	0.00016278988466509117
NCF1	0.00016270827927429077
ITGAV	0.00016265959579298445
IL11RA	0.0001625373816394257
GFAP	0.00016237603285949897
CD1A	0.0001622838134484246
PIK3R1	0.00016221365419876395
FADD	0.00016201499900779902
IL12A	0.00016141708844395153
DICER1	0.00016139770026158618
PLAU	0.00016139599159159122
INPP5D	0.00016099612460843875
CREM	0.0001606346598925272
CCL13	0.0001604534870818976
C4B	0.00016035669991254975
HIST2H2BE	0.00016002519694023864
MAPK9	0.00015983347197947366
XCR1	0.000159367666128852
CLEC10A	0.00015933458996141123
PRLR	0.00015911350120874303
IL37	0.00015872406799449684
CDK2	0.00015866021919297492
ITPKC	0.00015859311629353232
CCL3L3	0.00015825269441354837
MMP14	0.00015807253726239615
XIAP	0.00015801054106993876
MUC5AC	0.0001579155739331548
IGF2	0.0001579035096200437
PSMB9	0.0001577398027041036
APOA1	0.00015763358960371003
PLA2G1B	0.00015740240251190042
S100A12	0.00015720482944323855
AIRE	0.0001569969395681603
BRCA1	0.00015684833018231924
IFITM1	0.00015682637640073962
CHUK	0.00015676715334293385
HLA-E	0.00015666501613840645
DPP4	0.00015664211383704542
HPGDS	0.00015656459280714738
IL25	0.00015639441165789218
CARD9	0.0001563401597201432
REN	0.00015630844637706107
DEFB4A	0.0001562949301362476
ELN	0.00015625985564074406
IRS1	0.00015603187225411307
IRF9	0.0001558782435261686
ANPEP	0.0001558239758813616
CCL23	0.00015573543507982698
IL17RC	0.00015541989728053138
DDX53	0.00015533447482053155
CTSB	0.00015523099808125435
PTGS1	0.0001550982676025155
RUNX3	0.00015508301670266825
IL32	0.00015484302490980186
IL17C	0.00015448708987155426
VAV1	0.00015438941256478355
ADAM17	0.00015370099391905223
PLAUR	0.00015357693319078297
AICDA	0.00015352981112936405
PSEN1	0.0001532508729320433
DNMT1	0.00015318010022770856
S100A8	0.00015317807125454837
IL36G	0.00015313470578604045
MEFV	0.00015308801118424996
CORT	0.00015297875436362643
BMP4	0.0001526043830603925
PRTN3	0.00015169659640258793
HIST1H4A	0.00015167098596061837
TGFBR1	0.0001515285217943167
CCR10	0.00015143645761067572
MDM2	0.00015142554718661826
TNFSF13	0.00015138176035931492
AGER	0.00015134006740763912
TCF3	0.00015124657478051237
CTSS	0.000151031555183251
PIK3CA	0.00015060741091841898
HLA-DRA	0.00015059270201503298
GDF15	0.00015058082880638833
FCGR3B	0.0001501744654164897
GBP1	0.0001501334637549187
CD200	0.00014995009958639679
GCG	0.00014991824562298413
CEACAM5	0.00014977153458181112
FURIN	0.00014945662602457724
HMOX2	0.0001494474864416453
CRH	0.0001493925306333121
CD22	0.00014910268993502773
GADD45A	0.0001489102496252861
KNG1	0.0001488895170068157
IL36A	0.00014884913217059394
OAS1	0.00014882295507823693
JAG1	0.00014859160213307745
CLEC4E	0.00014842364981049866
PLAT	0.0001482380757025344
TIMP2	0.00014779860327258795
S1PR1	0.00014728558706567768
PYCARD	0.00014705856681765362
IL17D	0.00014702694752895875
TYR	0.00014690125599402555
KIR2DL1	0.0001468814721906311
CAV1	0.00014682892413564507
IRF2	0.00014680283254731323
HCST	0.00014669027774454982
MKI67	0.00014634677115580097
IFI44	0.00014632043183420112
AR	0.00014625616351676528
ACKR4	0.00014584994107250823
PAX5	0.00014581587965258408
TNFSF12	0.00014573141473426987
ICAM3	0.0001456697033040716
ACKR3	0.00014556986369861145
GATA2	0.00014535270444327873
RIPK2	0.00014530601581883666
TNS1	0.00014516892170050188
VEGFC	0.0001451447621586615
SOCS2	0.00014509394988377963
ANGPT1	0.00014507250956218544
FCER1G	0.00014500435412340563
COL1A1	0.00014496367266476827
RPS6KB1	0.00014481193498552055
PGF	0.00014460189905914113
LYZ	0.00014457016383236844
DNTT	0.00014455456008106147
CARTPT	0.00014444963180040732
CTSL	0.00014440302195288128
TNFRSF17	0.00014435409574454632
MX2	0.00014430328407564856
NCF2	0.00014424989127522219
PTGDR2	0.00014420460618973173
DUSP1	0.00014376892530237772
CHI3L1	0.00014372395005468825
IL17RB	0.00014338332284069989
ANGPT2	0.00014338094823655105
WDFY2	0.00014289459822004158
ATG16L1	0.00014285315969201322
CLEC6A	0.00014282180478321222
SPG7	0.00014265689041205264
MAVS	0.0001426489989836087
EDA	0.00014252924495252885
CDH2	0.00014207277461569456
IL18BP	0.00014186652837243138
MAPK10	0.00014184707438640932
SHH	0.00014160168423063994
TRAF5	0.00014153327424737508
MET	0.00014138209898591035
NCOR1	0.00014129312404301345
SLAMF7	0.00014096004366440364
FGR	0.0001408809519177083
PSMB8	0.00014066181036196694
FPR1	0.0001403411959596354
IFNA13	0.00014026841101481995
NFKBIZ	0.00014023183343053714
FPR2	0.00014018269885936443
CASP4	0.00014013675141515627
TNFSF18	0.0001395917192443239
NGFR	0.00013958650140772326
FMR1	0.00013944535597052474
KLF4	0.0001393286572906378
C1QA	0.00013887236031677922
ICAM2	0.0001388539040465617
RSAD2	0.00013822140873509983
CFB	0.00013821230272849136
ATF3	0.0001377905826388921
CD46	0.000137778176734443
CDH5	0.00013775720030315242
CMA1	0.00013772587356434909
IL1F10	0.00013759625350267694
IRGM	0.00013745891420587894
FGF4	0.0001374317325901336
SPON1	0.0001373935928037812
SIRPA	0.00013714549339441007
NR4A1	0.00013700655512571095
CD160	0.00013670858009270055
SST	0.00013670702691628958
FGFR1	0.00013656727699707977
TTR	0.000136435493911902
SHC1	0.0001360146851014969
TEK	0.0001359250622376826
ANXA1	0.00013567049072395456
DDIT3	0.0001356343249144799
SERPINB3	0.00013551484641550378
IRAK2	0.00013533479165078182
EGR2	0.0001350722364732394
WAS	0.00013496247407756591
CDK4	0.00013494446170676872
TICAM1	0.00013467067676791667
CXCL14	0.0001345980593857954
GATA1	0.00013454024404310354
NPS	0.00013451714079117019
EZH2	0.0001345000911404235
SMAD4	0.00013436961267879538
HSPA1A	0.0001342164172885952
BMP7	0.00013413414936602617
LILRB2	0.0001339977870578144
CDH17	0.00013369819413565766
WT1	0.00013362130842859896
CD59	0.00013345009805354504
CTSK	0.00013344404278767722
MGAM	0.00013313223186041674
SOX2	0.00013310901207963662
KAT5	0.00013297868523119957
KIR3DL1	0.00013292723799421374
MAPK11	0.00013289486884962744
MICB	0.00013282103310929824
CCR4	0.0001328155748591621
MMP10	0.00013277962841265064
FUT4	0.000132456350804717
GFI1	0.000132366205363481
NFIL3	0.00013236018223929086
LILRB4	0.00013221255292898625
BIRC5	0.0001319575213139345
KLK3	0.00013190177014857466
FGF21	0.0001318774387422925
OLR1	0.00013187424365773278
CD6	0.0001318548814839318
TBP	0.00013181098263293403
NF1	0.00013171747800335863
PGR	0.00013166173298912484
VTN	0.00013164037088979078
HDAC3	0.00013149241675935468
P2RX7	0.00013149194200130467
SLAMF6	0.000131076940347413
SULT2B1	0.00013102132160886578
INSR	0.0001308778034436751
EMR1	0.00013085196379318713
APCS	0.00013078731044946731
VCAN	0.00013078504052032209
ALK	0.0001307835156062539
CABIN1	0.00013056379890940992
ACTA2	0.0001304191723289795
RNASE2	0.00013040353515888486
TRAF3IP2	0.00013039008583595984
CTSD	0.00013033627897935724
LMNA	0.0001302403236832739
TNFRSF11A	0.00013013120383731635
SOCS5	0.0001299859110017187
RARA	0.00012994299215829348
AXL	0.00012993954267419546
OAS2	0.00012985469092691762
LILRB1	0.00012983631431761302
IKBKE	0.00012966073501229585
IL34	0.0001296449935427003
TRAT1	0.00012960421532517204
PPIA	0.00012951393589398586
MSR1	0.00012950042011582527
DEFB1	0.0001293237416411054
CD300A	0.00012928879755493935
ITGB3	0.00012898247960733598
VTCN1	0.00012894154260171409
SMAD7	0.0001288215107802662
BMP2	0.00012881277870039286
PTPN2	0.00012872816410956566
ANG	0.00012853913864206544
PPARGC1A	0.00012846913702701412
BCL2L10	0.00012832432468174143
CTF1	0.00012832154855144557
LEF1	0.00012823866870827376
TGFA	0.00012823403120641638
LTB4R	0.0001278861745573989
LY96	0.00012757131473540358
DHX58	0.00012753789128509702
XBP1	0.0001275131498923721
CD7	0.00012749937760613467
NLRP1	0.00012739604818312714
P4HB	0.00012717583291322107
NCF4	0.0001270328171234451
LRRK2	0.00012701384944655654
CD180	0.00012675660411993737
CASP5	0.000126679882369819
APOBEC3G	0.00012656146518741658
TAGAP	0.0001264254876352557
CADM1	0.00012619043101064429
PTX3	0.00012615691700211272
SERPINB9	0.0001259945942438585
FGL2	0.00012566129160120065
ADORA3	0.00012565698578668585
CR1	0.00012564840710560431
APAF1	0.0001255657392893853
TJP1	0.00012555172032460623
CD63	0.00012531957219266682
HIST1H4E	0.0001252788196264931
BATF3	0.00012511659474208394
TNFAIP6	0.00012510443468039299
TNIP1	0.00012490639536423363
HIST4H4	0.00012483644967185425
IFI16	0.00012476592089913157
HIST1H4C	0.00012473652666846317
CFH	0.000124653899563205
HIST1H4I	0.00012465281415999292
HIST1H4B	0.00012465224058694576
HIST1H4D	0.00012464798533781473
HIST1H4J	0.00012461159312718317
HIST2H4A	0.000124583591694564
HDAC2	0.00012457358090644017
HIST1H4H	0.00012456377471981966
HIST1H4L	0.0001245623129032977
HIST1H4K	0.00012455480759511882
HIST2H4B	0.00012455480759511882
TERT	0.00012454970366386763
GPR183	0.00012451603071651177
S100A4	0.00012448839803006997
HIST1H4F	0.00012447053180473285
JUND	0.00012432072772054182
CD79A	0.00012424339717985718
DROSHA	0.0001241651413376015
AGTR1	0.00012374667422878935
ITGA2B	0.00012366248155391526
FLG	0.00012346855547598116
MAP3K5	0.00012340260964863943
SLC2A1	0.00012336743547835172
C1QBP	0.00012330212202079827
DKK1	0.00012308397389795278
POSTN	0.0001229627482514419
FCER1A	0.0001228477515944302
TGM2	0.00012252753017764784
SDHC	0.00012221073224879335
GUSB	0.00012205814957485462
